"age","gender","marital_status","over18","attrition","business_travel","distance_from_home","department","job_role","job_level","employee_number","employee_count","monthly_income","monthly_rate","daily_rate","hourly_rate","percent_salary_hike","stock_option_level","education","education_field","training_times_last_year","environment_satisfaction","job_involvement","job_satisfaction","performance_rating","relationship_satisfaction","work_life_balance","num_companies_worked","total_working_years","years_at_company","years_in_current_role","years_since_last_promotion","years_with_curr_manager","over_time","standard_hours"
54,Female,Divorced,Y,No,Travel_Frequently,1,Research & Development,Manufacturing Director,3,1245,1,10502,9659,966,53,17,1,4,Life Sciences,2,4,3,3,3,1,1,7,33,5,4,1,4,No,80
44,Female,Married,Y,No,Travel_Rarely,2,Research & Development,Research Scientist,1,1246,1,2011,19982,1117,72,13,1,1,Life Sciences,5,1,4,4,3,4,3,1,10,10,5,7,7,No,80
19,Female,Single,Y,Yes,Non-Travel,10,Research & Development,Research Scientist,1,1248,1,1859,6148,504,96,25,0,3,Medical,2,1,2,2,4,2,4,1,1,1,1,0,0,Yes,80
29,Female,Divorced,Y,No,Travel_Rarely,1,Research & Development,Research Scientist,1,1249,1,3760,5598,1010,97,15,3,3,Life Sciences,5,1,3,4,3,1,3,1,3,3,2,1,2,No,80
54,Male,Married,Y,No,Travel_Rarely,3,Research & Development,Research Director,4,1250,1,17779,23474,685,85,14,0,3,Life Sciences,2,4,3,4,3,1,3,3,36,10,9,0,9,No,80
31,Male,Married,Y,No,Travel_Rarely,11,Research & Development,Healthcare Representative,2,1251,1,6833,17089,1332,80,12,0,2,Medical,2,3,3,1,3,4,2,1,6,6,5,0,1,Yes,80
31,Female,Single,Y,No,Travel_Rarely,24,Research & Development,Healthcare Representative,2,1252,1,6812,17198,1062,96,19,0,3,Medical,2,3,2,1,3,2,3,1,10,10,9,1,8,No,80
59,Female,Single,Y,No,Travel_Rarely,3,Sales,Sales Executive,2,1254,1,5171,16490,326,48,17,0,3,Life Sciences,2,3,2,4,3,4,3,5,13,6,1,0,5,No,80
43,Male,Married,Y,No,Travel_Rarely,3,Research & Development,Research Director,5,1255,1,19740,18625,920,96,14,1,3,Life Sciences,2,3,1,4,3,2,3,3,25,8,7,0,7,No,80
49,Male,Married,Y,No,Travel_Rarely,4,Research & Development,Manager,5,1256,1,18711,12124,1098,85,13,1,2,Medical,2,1,2,3,3,3,4,2,23,1,0,0,0,No,80
36,Male,Married,Y,No,Travel_Frequently,3,Research & Development,Research Scientist,1,1257,1,3692,9256,469,46,12,0,3,Technical Degree,2,3,3,2,3,3,2,1,12,11,10,0,7,No,80
48,Male,Single,Y,No,Travel_Rarely,2,Research & Development,Laboratory Technician,1,1258,1,2559,16620,969,76,11,0,2,Technical Degree,4,4,4,2,3,3,2,5,7,1,0,0,0,No,80
27,Male,Divorced,Y,No,Travel_Rarely,4,Research & Development,Research Scientist,1,1259,1,2517,3208,1167,76,11,3,2,Life Sciences,2,1,3,3,3,2,3,1,5,5,3,0,3,No,80
29,Male,Divorced,Y,No,Travel_Rarely,7,Research & Development,Healthcare Representative,2,1260,1,6623,4204,1329,82,11,2,3,Life Sciences,2,3,3,4,3,2,3,1,6,6,0,1,0,Yes,80
48,Male,Single,Y,No,Travel_Rarely,1,Research & Development,Research Director,5,1263,1,18265,8733,715,76,12,0,3,Life Sciences,3,4,2,4,3,3,4,6,25,1,0,0,0,No,80
29,Female,Divorced,Y,No,Travel_Rarely,1,Research & Development,Research Director,4,1264,1,16124,3423,694,87,14,2,3,Life Sciences,2,4,2,4,3,2,2,3,9,7,7,1,7,No,80
34,Female,Married,Y,No,Travel_Rarely,20,Research & Development,Research Scientist,1,1265,1,2585,21643,1320,89,17,0,3,Technical Degree,5,3,4,3,3,4,2,0,2,1,0,0,0,No,80
44,Male,Married,Y,No,Travel_Rarely,5,Sales,Manager,5,1267,1,18213,8751,1099,88,11,1,3,Marketing,5,2,3,2,3,3,3,7,26,22,9,3,10,No,80
33,Male,Divorced,Y,No,Travel_Rarely,10,Sales,Sales Executive,3,1268,1,8380,21708,536,82,14,2,5,Marketing,3,4,4,3,3,4,3,0,10,9,8,0,8,Yes,80
19,Female,Single,Y,No,Travel_Rarely,25,Research & Development,Research Scientist,1,1269,1,2994,21221,265,57,12,0,3,Life Sciences,2,2,4,4,3,4,3,1,1,1,0,0,1,Yes,80
23,Male,Married,Y,No,Travel_Rarely,1,Research & Development,Research Scientist,1,1270,1,1223,16901,373,47,22,1,2,Life Sciences,2,4,3,3,4,4,3,1,1,1,0,0,1,No,80
25,Male,Single,Y,Yes,Travel_Frequently,24,Sales,Sales Representative,1,1273,1,1118,8040,599,73,14,0,1,Life Sciences,4,3,1,4,3,4,3,1,1,1,0,1,0,Yes,80
26,Male,Single,Y,No,Travel_Rarely,4,Research & Development,Research Scientist,1,1275,1,2875,9973,583,53,20,0,2,Life Sciences,2,3,3,4,4,2,2,1,8,8,5,2,2,Yes,80
45,Female,Single,Y,Yes,Travel_Rarely,2,Sales,Manager,5,1277,1,18824,2493,1449,94,16,0,3,Marketing,2,1,1,2,3,1,3,2,26,24,10,1,11,Yes,80
55,Male,Divorced,Y,No,Non-Travel,8,Research & Development,Healthcare Representative,4,1278,1,13577,25592,177,37,15,1,1,Medical,3,4,2,2,3,4,3,1,34,33,9,15,0,Yes,80
21,Female,Single,Y,Yes,Travel_Frequently,10,Research & Development,Laboratory Technician,1,1279,1,2625,25308,251,45,20,0,2,Life Sciences,2,1,2,3,4,3,1,1,2,2,2,2,2,No,80
46,Female,Married,Y,No,Travel_Rarely,4,Sales,Manager,5,1280,1,18789,9946,168,33,14,1,2,Marketing,2,4,2,2,3,3,3,2,26,11,4,0,8,No,80
34,Female,Single,Y,No,Travel_Rarely,2,Sales,Sales Executive,2,1281,1,4538,6039,131,86,12,0,3,Marketing,3,3,3,1,3,4,3,0,4,3,2,0,2,Yes,80
51,Male,Divorced,Y,No,Travel_Frequently,9,Sales,Manager,5,1282,1,19847,19196,237,83,24,1,3,Life Sciences,5,4,3,2,4,1,2,4,31,29,10,11,10,Yes,80
59,Male,Single,Y,No,Travel_Rarely,18,Research & Development,Manufacturing Director,3,1283,1,10512,20002,1429,67,12,0,4,Medical,6,4,3,4,3,4,2,6,25,9,7,5,4,No,80
34,Female,Divorced,Y,No,Travel_Frequently,19,Research & Development,Laboratory Technician,2,1285,1,4444,22534,135,46,13,2,3,Medical,2,3,3,2,3,3,4,4,15,11,8,5,10,No,80
28,Male,Single,Y,No,Travel_Frequently,1,Research & Development,Laboratory Technician,1,1286,1,2154,6842,791,44,11,0,4,Medical,2,4,3,3,3,3,2,0,5,4,2,0,2,Yes,80
44,Male,Divorced,Y,No,Travel_Rarely,4,Research & Development,Manager,5,1288,1,19190,17477,1199,92,14,2,2,Life Sciences,4,3,4,1,3,4,2,1,26,25,9,14,13,No,80
34,Male,Married,Y,No,Travel_Frequently,11,Human Resources,Human Resources,2,1289,1,4490,21833,648,56,11,2,3,Life Sciences,5,3,2,2,3,4,4,4,14,10,9,1,8,No,80
35,Male,Married,Y,No,Travel_Rarely,6,Research & Development,Research Scientist,1,1291,1,3506,6020,735,66,14,0,1,Life Sciences,3,3,3,3,3,4,3,0,4,3,2,2,2,Yes,80
42,Female,Married,Y,No,Travel_Rarely,7,Research & Development,Research Scientist,2,1292,1,2372,5628,603,78,16,0,4,Medical,2,2,4,2,3,4,3,6,18,1,0,0,0,Yes,80
43,Female,Single,Y,No,Travel_Rarely,4,Sales,Sales Executive,3,1293,1,10231,20364,531,56,14,0,4,Marketing,3,4,2,4,3,4,4,3,23,21,7,15,17,No,80
36,Female,Single,Y,No,Travel_Rarely,2,Research & Development,Manufacturing Director,2,1294,1,5410,2323,429,53,11,0,4,Life Sciences,2,3,3,2,3,4,3,9,18,16,14,5,12,Yes,80
44,Female,Married,Y,Yes,Travel_Rarely,15,Research & Development,Healthcare Representative,3,1295,1,7978,14075,621,73,11,1,3,Medical,2,1,3,4,3,4,3,1,10,10,7,0,5,No,80
28,Male,Married,Y,No,Travel_Frequently,2,Research & Development,Laboratory Technician,1,1296,1,3867,14222,193,52,12,1,3,Life Sciences,2,4,2,4,3,2,3,1,2,2,2,2,2,Yes,80
51,Female,Single,Y,No,Travel_Frequently,6,Research & Development,Laboratory Technician,1,1297,1,2838,4257,968,40,14,0,2,Medical,6,2,2,3,3,2,2,0,8,7,0,7,7,No,80
30,Female,Single,Y,No,Non-Travel,9,Research & Development,Manufacturing Director,2,1298,1,4695,12858,879,72,18,0,2,Medical,3,3,3,3,3,3,3,7,10,8,4,1,7,Yes,80
29,Female,Divorced,Y,Yes,Travel_Rarely,7,Research & Development,Laboratory Technician,1,1299,1,3339,17285,806,39,13,2,3,Technical Degree,2,2,3,3,3,1,3,3,10,7,7,7,7,Yes,80
28,Male,Single,Y,No,Travel_Rarely,1,Research & Development,Research Scientist,1,1301,1,2080,4732,640,84,11,0,3,Technical Degree,2,4,3,1,3,2,2,2,5,3,2,1,2,No,80
25,Female,Single,Y,No,Travel_Rarely,1,Research & Development,Research Scientist,1,1303,1,2096,18830,266,40,18,0,3,Medical,3,4,3,2,3,4,2,1,2,2,2,2,1,No,80
32,Male,Married,Y,No,Travel_Rarely,8,Sales,Sales Executive,2,1304,1,6209,11693,604,56,15,2,3,Medical,4,3,4,4,3,3,4,1,10,10,7,0,8,No,80
45,Female,Single,Y,No,Travel_Frequently,25,Research & Development,Manager,5,1306,1,18061,13035,364,83,22,0,3,Medical,4,2,3,2,4,3,3,3,22,0,0,0,0,No,80
39,Female,Divorced,Y,No,Travel_Rarely,13,Research & Development,Manager,4,1307,1,17123,17334,412,94,13,2,4,Medical,4,3,2,2,3,4,3,6,21,19,9,15,2,Yes,80
58,Male,Divorced,Y,No,Travel_Rarely,23,Research & Development,Research Scientist,1,1308,1,2372,26076,848,88,12,2,4,Life Sciences,3,1,3,3,3,4,3,1,2,2,2,2,2,No,80
32,Male,Married,Y,Yes,Travel_Rarely,7,Research & Development,Laboratory Technician,2,1309,1,4883,22845,1089,79,18,1,2,Life Sciences,3,4,3,3,3,1,3,1,10,10,4,1,1,No,80
39,Male,Single,Y,Yes,Travel_Rarely,23,Research & Development,Research Scientist,1,1310,1,3904,22154,360,93,13,0,3,Medical,2,3,3,1,3,1,3,0,6,5,2,0,3,No,80
30,Female,Married,Y,No,Travel_Rarely,6,Research & Development,Laboratory Technician,2,1311,1,4627,23631,1138,48,12,1,3,Technical Degree,6,1,2,4,3,1,3,0,10,9,2,6,7,No,80
36,Female,Married,Y,No,Travel_Rarely,10,Research & Development,Healthcare Representative,3,1312,1,7094,5747,325,63,12,0,4,Technical Degree,0,4,3,3,3,1,3,3,10,7,7,1,7,No,80
46,Female,Single,Y,No,Travel_Rarely,1,Human Resources,Human Resources,1,1314,1,3423,22957,991,44,12,0,2,Life Sciences,3,4,3,1,3,3,4,6,10,7,6,5,7,No,80
28,Female,Married,Y,No,Non-Travel,1,Research & Development,Laboratory Technician,2,1315,1,6674,16392,1476,55,11,3,3,Life Sciences,6,3,1,4,3,1,3,0,10,9,8,7,5,No,80
50,Female,Married,Y,No,Travel_Rarely,28,Research & Development,Research Director,4,1317,1,16880,22422,1322,43,11,0,3,Life Sciences,2,4,3,1,3,2,3,4,25,3,2,1,2,Yes,80
40,Male,Single,Y,Yes,Travel_Rarely,25,Sales,Sales Executive,3,1318,1,9094,17235,299,57,12,0,4,Marketing,2,4,2,2,3,3,3,2,9,5,4,1,0,Yes,80
52,Male,Single,Y,Yes,Travel_Rarely,5,Sales,Sales Executive,3,1319,1,8446,21534,1030,64,19,0,3,Life Sciences,2,2,3,2,3,3,2,9,10,8,7,7,7,Yes,80
30,Female,Married,Y,No,Travel_Rarely,17,Research & Development,Manager,3,1321,1,11916,25927,634,95,23,2,4,Medical,2,2,3,1,4,4,3,1,9,9,1,0,8,Yes,80
39,Male,Single,Y,No,Travel_Rarely,18,Research & Development,Manufacturing Director,2,1322,1,4534,13352,524,32,11,0,2,Life Sciences,6,1,3,3,3,1,3,0,9,8,7,1,7,No,80
31,Female,Divorced,Y,No,Non-Travel,2,Sales,Sales Executive,3,1324,1,9852,8935,587,57,19,1,4,Life Sciences,5,4,3,3,3,1,2,1,10,10,8,9,6,Yes,80
41,Male,Single,Y,No,Non-Travel,10,Sales,Sales Executive,2,1329,1,6151,22074,256,40,13,0,2,Medical,4,3,1,2,3,1,3,1,19,19,2,11,9,No,80
31,Female,Single,Y,Yes,Travel_Frequently,1,Sales,Sales Representative,1,1331,1,2302,8319,1060,54,11,0,3,Life Sciences,2,4,3,2,3,1,4,1,3,3,2,2,2,Yes,80
44,Male,Married,Y,Yes,Travel_Rarely,3,Research & Development,Laboratory Technician,1,1333,1,2362,14669,935,89,12,0,3,Life Sciences,4,1,3,1,3,3,4,4,10,3,2,1,2,No,80
42,Male,Married,Y,No,Non-Travel,2,Research & Development,Manager,4,1334,1,17861,26582,495,37,13,0,1,Life Sciences,3,3,3,3,3,4,2,0,21,20,8,2,10,Yes,80
55,Female,Married,Y,No,Travel_Rarely,2,Research & Development,Manager,5,1336,1,19187,6992,282,58,14,1,2,Medical,5,4,1,3,3,4,3,4,23,19,9,9,11,No,80
56,Male,Single,Y,No,Travel_Rarely,8,Human Resources,Manager,5,1338,1,19717,4022,206,99,14,0,4,Life Sciences,4,4,3,2,3,1,3,6,36,7,3,7,7,No,80
40,Male,Divorced,Y,No,Non-Travel,16,Research & Development,Research Scientist,1,1340,1,3544,8532,458,74,16,1,2,Life Sciences,0,3,3,3,3,2,3,9,6,4,2,0,0,No,80
34,Male,Divorced,Y,No,Travel_Rarely,9,Research & Development,Healthcare Representative,3,1344,1,8500,5494,943,86,11,1,3,Life Sciences,0,4,3,4,3,4,2,0,10,9,7,1,6,No,80
40,Male,Single,Y,No,Travel_Rarely,2,Research & Development,Research Scientist,2,1346,1,4661,22455,523,98,13,0,3,Life Sciences,4,3,3,4,3,3,3,1,9,9,8,8,8,No,80
41,Female,Divorced,Y,No,Travel_Frequently,1,Sales,Sales Executive,2,1349,1,4103,4297,1018,66,17,1,3,Marketing,2,3,3,1,3,4,3,0,10,9,3,1,7,No,80
35,Male,Single,Y,No,Travel_Frequently,4,Research & Development,Research Scientist,2,1350,1,4249,2690,482,87,11,0,4,Life Sciences,3,3,3,3,3,2,3,1,9,9,6,1,1,Yes,80
51,Male,Divorced,Y,No,Travel_Rarely,5,Human Resources,Manager,4,1352,1,14026,17588,770,84,11,1,3,Life Sciences,2,3,3,2,3,2,3,1,33,33,9,0,10,Yes,80
38,Female,Divorced,Y,No,Travel_Rarely,2,Sales,Sales Executive,2,1355,1,6893,19461,1009,31,15,1,2,Life Sciences,3,2,3,1,3,4,3,3,11,7,7,1,7,No,80
34,Female,Single,Y,No,Travel_Rarely,15,Sales,Sales Executive,2,1356,1,6125,23553,507,66,12,0,2,Medical,6,3,3,1,3,4,4,1,10,10,8,9,6,No,80
25,Male,Married,Y,No,Travel_Rarely,19,Research & Development,Laboratory Technician,1,1358,1,3669,9075,882,67,11,3,1,Medical,6,4,3,4,3,3,2,3,7,3,2,1,2,No,80
58,Female,Married,Y,Yes,Travel_Rarely,7,Research & Development,Manufacturing Director,3,1360,1,10008,12023,601,53,14,0,4,Medical,0,3,2,1,3,4,2,7,31,10,9,5,9,Yes,80
40,Male,Married,Y,No,Travel_Rarely,1,Research & Development,Laboratory Technician,1,1361,1,2387,6762,329,88,22,1,4,Life Sciences,3,2,3,2,4,3,3,3,7,4,2,0,3,No,80
36,Female,Married,Y,No,Travel_Frequently,7,Sales,Sales Executive,2,1362,1,4639,2261,607,83,16,1,3,Marketing,2,1,4,1,3,4,2,2,17,15,7,6,13,No,80
48,Male,Single,Y,No,Travel_Rarely,4,Research & Development,Manufacturing Director,3,1363,1,7898,18706,855,54,11,0,3,Life Sciences,2,4,3,4,3,3,3,1,11,10,9,0,8,No,80
27,Female,Married,Y,No,Travel_Rarely,11,Sales,Sales Representative,1,1364,1,2534,6527,1291,98,14,1,3,Medical,4,3,4,4,3,2,3,8,5,1,0,0,0,No,80
51,Female,Single,Y,No,Travel_Rarely,11,Research & Development,Manufacturing Director,4,1367,1,13142,24439,1405,82,16,0,2,Technical Degree,1,4,2,2,3,2,2,3,29,5,2,0,3,No,80
18,Female,Single,Y,No,Non-Travel,1,Research & Development,Laboratory Technician,1,1368,1,1611,19305,1124,97,15,0,3,Life Sciences,5,4,3,4,3,3,4,1,0,0,0,0,0,No,80
35,Female,Married,Y,No,Travel_Rarely,1,Research & Development,Laboratory Technician,2,1369,1,5363,10846,817,60,12,1,3,Medical,0,4,2,4,3,2,3,0,10,9,7,0,0,No,80
27,Male,Single,Y,No,Travel_Frequently,2,Sales,Sales Executive,2,1371,1,5071,20392,793,43,20,0,1,Life Sciences,3,4,1,4,4,2,3,3,8,6,2,0,0,No,80
55,Male,Single,Y,Yes,Travel_Rarely,13,Sales,Sales Executive,4,1372,1,13695,9277,267,85,17,0,4,Marketing,2,1,4,3,3,3,2,6,24,19,7,3,8,Yes,80
56,Male,Married,Y,No,Travel_Rarely,23,Research & Development,Manufacturing Director,4,1373,1,13402,18235,1369,68,12,1,3,Life Sciences,0,4,3,2,3,1,3,4,33,19,16,15,9,Yes,80
34,Female,Divorced,Y,No,Non-Travel,26,Research & Development,Research Scientist,1,1374,1,2029,15891,999,92,20,3,1,Technical Degree,2,1,2,3,4,3,3,1,5,5,4,0,0,No,80
40,Female,Divorced,Y,No,Travel_Rarely,2,Research & Development,Healthcare Representative,2,1375,1,6377,13888,1202,89,20,3,1,Medical,0,2,4,3,4,2,3,5,15,12,11,11,8,No,80
34,Male,Married,Y,No,Travel_Rarely,29,Research & Development,Laboratory Technician,2,1377,1,5429,17491,285,86,13,2,3,Medical,1,2,3,3,3,1,3,4,10,8,7,7,7,No,80
31,Female,Single,Y,Yes,Travel_Frequently,2,Sales,Sales Representative,1,1379,1,2785,11882,703,90,14,0,3,Life Sciences,3,3,2,4,3,3,4,7,3,1,0,0,0,No,80
35,Female,Married,Y,Yes,Travel_Frequently,18,Sales,Sales Executive,2,1380,1,4614,23288,662,67,18,1,4,Marketing,0,4,3,3,3,3,2,0,5,4,2,3,2,Yes,80
38,Male,Divorced,Y,No,Travel_Frequently,7,Research & Development,Research Scientist,1,1382,1,2610,15748,693,57,11,3,3,Life Sciences,2,4,4,3,3,4,3,1,4,4,2,0,3,No,80
34,Female,Single,Y,No,Travel_Rarely,2,Research & Development,Healthcare Representative,2,1383,1,6687,6163,404,98,11,0,4,Technical Degree,2,3,3,4,3,4,4,1,14,14,11,4,11,No,80
28,Male,Married,Y,No,Travel_Rarely,26,Sales,Sales Executive,2,1387,1,4724,24232,736,48,11,1,3,Life Sciences,0,3,2,1,3,3,3,1,5,5,3,0,4,No,80
31,Male,Married,Y,Yes,Travel_Rarely,22,Research & Development,Manufacturing Director,2,1389,1,6179,21057,330,98,15,2,4,Medical,3,4,3,3,3,4,2,1,10,10,2,6,7,Yes,80
39,Male,Married,Y,No,Travel_Rarely,21,Sales,Sales Executive,2,1390,1,6120,3567,1498,44,12,2,4,Life Sciences,2,1,2,4,3,4,4,3,8,5,4,1,4,Yes,80
51,Male,Married,Y,No,Travel_Frequently,2,Sales,Sales Executive,3,1391,1,10596,15395,541,52,11,0,3,Marketing,5,2,3,2,3,2,3,2,14,4,2,3,2,No,80
41,Female,Divorced,Y,No,Travel_Frequently,22,Research & Development,Research Scientist,2,1392,1,5467,13953,1200,75,14,2,3,Life Sciences,4,4,3,4,3,1,2,3,12,6,2,3,3,Yes,80
37,Male,Married,Y,No,Travel_Rarely,4,Research & Development,Research Scientist,1,1394,1,2996,5182,1439,54,15,0,1,Life Sciences,2,3,3,3,3,4,3,7,8,6,4,1,3,Yes,80
33,Male,Married,Y,No,Travel_Frequently,5,Sales,Sales Executive,2,1395,1,9998,19293,1111,61,13,0,1,Life Sciences,2,2,3,4,3,1,4,6,8,5,4,1,2,No,80
32,Male,Married,Y,No,Travel_Rarely,2,Sales,Sales Executive,2,1396,1,4078,20497,499,36,13,3,1,Marketing,3,3,3,2,3,1,2,0,4,3,2,1,2,Yes,80
39,Male,Married,Y,No,Non-Travel,25,Research & Development,Healthcare Representative,3,1397,1,10920,3449,1485,71,21,1,2,Life Sciences,2,3,3,3,4,2,3,3,13,6,4,0,5,No,80
25,Male,Married,Y,No,Travel_Rarely,18,Sales,Sales Executive,2,1399,1,6232,12477,1372,93,11,0,1,Life Sciences,3,1,4,3,3,2,2,2,6,3,2,1,2,No,80
52,Female,Married,Y,No,Travel_Frequently,28,Research & Development,Manufacturing Director,4,1401,1,13247,9731,322,59,11,1,2,Medical,3,4,4,3,3,2,2,2,24,5,3,0,2,Yes,80
43,Female,Single,Y,No,Travel_Rarely,6,Research & Development,Research Scientist,2,1402,1,4081,20003,930,73,14,0,3,Medical,3,1,2,3,3,1,1,1,20,20,7,1,8,Yes,80
27,Female,Married,Y,No,Travel_Rarely,10,Sales,Sales Executive,2,1403,1,5769,7100,205,98,11,0,3,Marketing,3,4,2,4,3,4,3,1,6,6,2,4,4,Yes,80
27,Female,Single,Y,Yes,Travel_Rarely,17,Research & Development,Research Scientist,1,1405,1,2394,25681,135,51,13,0,4,Life Sciences,2,4,3,3,3,4,3,1,8,8,2,7,7,Yes,80
26,Male,Single,Y,No,Travel_Rarely,2,Research & Development,Research Scientist,1,1407,1,3904,4050,683,36,12,0,1,Medical,2,1,2,4,3,4,3,0,5,4,3,1,1,No,80
42,Female,Married,Y,No,Travel_Rarely,10,Human Resources,Manager,4,1408,1,16799,16616,1147,31,14,1,3,Human Resources,5,3,3,1,3,3,3,0,21,20,7,0,9,No,80
52,Female,Married,Y,No,Travel_Rarely,8,Research & Development,Laboratory Technician,1,1409,1,2950,17363,258,54,13,0,4,Other,2,3,3,1,3,3,1,9,12,5,4,0,4,No,80
37,Female,Single,Y,No,Travel_Rarely,11,Research & Development,Laboratory Technician,1,1411,1,3629,19106,1462,94,18,0,3,Medical,6,1,3,3,3,1,3,4,8,3,2,0,2,No,80
35,Male,Single,Y,No,Travel_Frequently,18,Research & Development,Manufacturing Director,3,1412,1,9362,19944,200,60,11,0,2,Life Sciences,2,3,3,4,3,3,3,2,10,2,2,2,2,No,80
25,Male,Married,Y,No,Travel_Rarely,1,Research & Development,Laboratory Technician,1,1415,1,3229,4910,949,81,11,1,3,Technical Degree,2,1,3,4,3,2,2,4,7,3,2,0,2,No,80
26,Male,Single,Y,No,Travel_Rarely,7,Research & Development,Laboratory Technician,1,1417,1,3578,23577,652,100,12,0,3,Other,2,3,4,1,3,4,3,0,8,7,7,0,7,No,80
29,Male,Single,Y,No,Travel_Rarely,17,Human Resources,Human Resources,3,1419,1,7988,9769,332,51,13,0,3,Other,3,2,2,1,3,1,2,1,10,10,9,0,9,No,80
49,Male,Single,Y,Yes,Travel_Frequently,28,Research & Development,Laboratory Technician,2,1420,1,4284,22710,1475,97,20,0,2,Life Sciences,2,1,2,1,4,1,3,3,20,4,3,1,3,No,80
29,Female,Single,Y,Yes,Travel_Frequently,14,Research & Development,Healthcare Representative,3,1421,1,7553,22930,337,84,12,0,1,Other,1,3,3,4,3,1,3,0,9,8,7,7,7,Yes,80
54,Female,Single,Y,No,Travel_Rarely,1,Research & Development,Research Director,4,1422,1,17328,5652,971,54,19,0,3,Medical,3,4,3,4,3,4,2,6,29,20,7,12,7,No,80
58,Female,Married,Y,No,Travel_Rarely,1,Research & Development,Research Director,5,1423,1,19701,22456,1055,76,21,1,3,Medical,3,4,3,1,4,3,3,3,32,9,8,1,5,Yes,80
55,Male,Divorced,Y,No,Travel_Rarely,1,Research & Development,Research Director,4,1424,1,14732,12414,1136,81,13,2,4,Medical,4,2,4,4,3,4,4,2,31,7,7,0,0,No,80
36,Female,Single,Y,No,Travel_Rarely,3,Sales,Sales Executive,2,1425,1,9278,20763,1174,99,16,0,4,Marketing,3,1,3,2,3,4,3,3,15,5,4,0,1,Yes,80
31,Female,Single,Y,Yes,Travel_Frequently,1,Sales,Sales Representative,1,1427,1,1359,16154,667,50,12,0,4,Life Sciences,3,2,1,3,3,2,3,1,1,1,0,0,0,No,80
30,Female,Divorced,Y,No,Travel_Rarely,7,Sales,Sales Executive,2,1428,1,4779,12761,855,73,14,2,4,Marketing,3,4,3,1,3,2,3,7,8,3,2,0,2,No,80
31,Female,Single,Y,No,Travel_Rarely,8,Research & Development,Research Director,4,1430,1,16422,8847,182,93,11,0,5,Life Sciences,3,1,3,2,3,3,4,3,9,3,2,1,0,No,80
34,Male,Divorced,Y,No,Travel_Frequently,1,Research & Development,Research Scientist,1,1431,1,2996,20284,560,91,14,2,4,Other,2,4,3,1,3,3,3,5,10,4,3,1,3,No,80
31,Female,Single,Y,Yes,Travel_Rarely,8,Research & Development,Research Scientist,1,1433,1,1261,22262,202,34,12,0,3,Life Sciences,3,1,2,2,3,3,4,1,1,1,0,0,0,No,80
27,Male,Married,Y,No,Travel_Rarely,11,Research & Development,Laboratory Technician,1,1434,1,2099,7679,1377,91,14,0,1,Life Sciences,3,2,3,1,3,2,4,0,6,5,0,1,4,No,80
36,Male,Single,Y,No,Travel_Rarely,4,Research & Development,Laboratory Technician,2,1435,1,5810,22604,172,37,16,0,4,Life Sciences,2,1,2,4,3,3,2,1,10,10,4,1,8,No,80
36,Female,Married,Y,No,Travel_Rarely,16,Sales,Sales Executive,2,1436,1,5647,13494,329,98,13,2,4,Marketing,3,3,2,1,3,1,2,4,11,3,2,0,2,No,80
47,Male,Married,Y,No,Travel_Rarely,1,Research & Development,Research Scientist,1,1438,1,3420,10205,465,74,12,1,3,Technical Degree,2,1,3,4,3,3,2,7,17,6,5,1,2,No,80
25,Male,Married,Y,Yes,Travel_Rarely,9,Sales,Sales Representative,1,1439,1,4400,15182,383,68,12,0,2,Life Sciences,2,1,2,1,3,1,3,3,6,3,2,2,2,No,80
37,Male,Single,Y,No,Non-Travel,5,Research & Development,Laboratory Technician,1,1440,1,3500,25470,1413,84,14,0,2,Technical Degree,2,3,4,3,3,1,1,0,7,6,5,1,3,No,80
56,Female,Married,Y,No,Travel_Rarely,1,Research & Development,Research Scientist,1,1441,1,2066,10494,1255,90,22,1,2,Life Sciences,3,1,3,1,4,4,4,2,5,3,2,1,0,No,80
47,Female,Married,Y,No,Travel_Rarely,2,Research & Development,Research Director,4,1443,1,17169,26703,359,82,19,2,4,Medical,2,1,3,3,3,2,4,3,26,20,17,5,6,No,80
24,Female,Married,Y,No,Travel_Rarely,4,Sales,Sales Executive,2,1445,1,4162,15211,1476,42,12,2,1,Medical,3,4,3,3,3,3,3,1,5,5,4,0,3,Yes,80
32,Male,Married,Y,No,Travel_Rarely,7,Sales,Sales Executive,2,1446,1,9204,23343,601,97,12,1,5,Marketing,3,4,3,4,3,3,2,4,7,4,3,0,3,No,80
34,Female,Married,Y,No,Travel_Rarely,1,Research & Development,Laboratory Technician,1,1447,1,3294,3708,401,86,17,1,3,Life Sciences,2,4,2,2,3,1,2,5,7,5,4,0,2,No,80
41,Male,Married,Y,No,Travel_Rarely,5,Research & Development,Research Scientist,1,1448,1,2127,5561,1283,90,12,0,5,Medical,5,2,4,3,3,1,2,2,7,4,2,0,3,Yes,80
40,Male,Divorced,Y,No,Non-Travel,9,Research & Development,Laboratory Technician,2,1449,1,3975,23099,663,81,11,2,4,Other,2,3,3,3,3,3,4,3,11,8,7,0,7,No,80
31,Male,Divorced,Y,No,Travel_Rarely,8,Sales,Sales Executive,3,1453,1,10793,8386,326,31,18,1,2,Life Sciences,5,1,3,4,3,1,3,1,13,13,7,9,9,No,80
46,Male,Divorced,Y,Yes,Travel_Rarely,9,Sales,Sales Executive,3,1457,1,10096,15986,377,52,11,1,3,Marketing,1,1,3,4,3,1,4,4,28,7,7,4,3,No,80
